timestamp,actualtime(ms),compr1data,compr2data,ejectdata,precompdata,compr1punchno,compr2punchno,ejectpunchno,precomppunchno,punch1-sticking,punch2-sticking,punch3-sticking,punch4-sticking,punch5-sticking,punch6-sticking,punch7-sticking,punch8-sticking,pressname,punchtype,headflatradius,rimradius,numberofstations,numberofsides,maxtabletrate,layers,maincomprollerradius1,maincomprollerradius2,maincomprollerradius3,turretpitchcircleradius,precomprollerradius,anglebetweenpreandmain,anglebetweenmainandeject,ejectionangle,turretspeed,feedertype,feederspeed,materialsinformation,relative_time,absolute_time,datetime,time_str,compression_force_1,compression_force_2,ejection_force,pre_compression_force,sticking,normal
86612000,2025-05-24T11:46:27.612,0,40,596,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,92.0,86612000,2025-05-24 11:46:27.612,11:46:27.612000,0,40,596,0,3,0
86614000,2025-05-24T11:46:27.614,0,48,568,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,94.0,86614000,2025-05-24 11:46:27.614,11:46:27.614000,0,48,568,0,3,0
86616000,2025-05-24T11:46:27.616,0,47,598,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,96.0,86616000,2025-05-24 11:46:27.616,11:46:27.616000,0,47,598,0,3,0
86618000,2025-05-24T11:46:27.618,0,56,510,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,98.0,86618000,2025-05-24 11:46:27.618,11:46:27.618000,0,56,510,0,3,0
86620000,2025-05-24T11:46:27.620,0,0,784,0,0,0,1,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,100.0,86620000,2025-05-24 11:46:27.620,11:46:27.620000,0,0,784,0,3,0
86622000,2025-05-24T11:46:27.622,0,0,654,0,0,0,1,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,102.0,86622000,2025-05-24 11:46:27.622,11:46:27.622000,0,0,654,0,3,0
86624000,2025-05-24T11:46:27.624,0,0,803,0,0,0,1,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,104.0,86624000,2025-05-24 11:46:27.624,11:46:27.624000,0,0,803,0,3,0
86626000,2025-05-24T11:46:27.626,0,0,910,0,0,0,1,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,106.0,86626000,2025-05-24 11:46:27.626,11:46:27.626000,0,0,910,0,3,0
86628000,2025-05-24T11:46:27.628,0,0,800,0,0,0,1,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,108.0,86628000,2025-05-24 11:46:27.628,11:46:27.628000,0,0,800,0,3,0
86630000,2025-05-24T11:46:27.630,0,0,799,0,0,0,1,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,110.0,86630000,2025-05-24 11:46:27.630,11:46:27.630000,0,0,799,0,3,0
